Id,¶È,PageRank,Betweenness Centrality,Eigenvector Centrality
69484,0,3.50E-06,0.0000 ,0.0001 
69485,0,4.74E-06,0.0000 ,0.0001 
69486,0,5.43E-06,0.0000 ,0.0001 
69487,0,4.57E-06,0.0000 ,0.0001 
69488,0,3.74E-06,0.0000 ,0.0001 
69489,0,5.04E-06,0.0000 ,0.0001 
69490,0,3.55E-06,0.0000 ,0.0001 
69491,0,3.56E-06,0.0000 ,0.0001 
69492,0,3.56E-06,0.0000 ,0.0001 
69493,0,3.56E-06,0.0000 ,0.0001 
69494,0,3.56E-06,0.0000 ,0.0001 
69495,0,5.38E-06,0.0000 ,0.0001 
69496,0,5.24E-06,0.0000 ,0.0001 
69497,0,3.59E-06,0.0000 ,0.0001 
69498,0,3.20E-06,0.0000 ,0.0001 
69499,0,4.94E-06,0.0000 ,0.0001 
69500,0,5.14E-06,0.0000 ,0.0001 
69501,0,3.81E-06,0.0000 ,0.0001 
69502,0,6.09E-06,268.6982 ,0.0001 
69503,0,3.14E-06,0.0000 ,0.0001 
69504,0,5.07E-06,3.2292 ,0.0001 
69505,0,3.40E-06,0.0000 ,0.0001 
69506,0,3.67E-06,0.0000 ,0.0001 
69507,0,3.77E-06,0.0000 ,0.0001 
69508,0,3.25E-06,0.0000 ,0.0001 
69509,0,3.78E-06,0.0000 ,0.0001 
69510,0,3.55E-06,0.0000 ,0.0001 
69511,0,4.52E-06,1392.7320 ,0.0011 
69512,0,6.94E-06,0.0000 ,0.0001 
69513,0,6.94E-06,0.0000 ,0.0001 
69514,0,3.99E-06,0.0000 ,0.0001 
69515,0,4.10E-06,0.0000 ,0.0001 
69516,0,4.10E-06,0.0000 ,0.0001 
69517,0,4.08E-06,0.0000 ,0.0001 
69518,0,4.07E-06,0.0000 ,0.0001 
69519,0,4.98E-06,0.0000 ,0.0001 
69520,0,5.88E-06,195.0059 ,0.0001 
69521,0,5.03E-06,0.0000 ,0.0001 
69522,0,4.86E-06,0.0000 ,0.0001 
69523,0,4.39E-06,584.3000 ,0.0010 
69524,0,5.31E-06,0.0000 ,0.0001 
69525,0,5.31E-06,0.0000 ,0.0001 
69526,0,3.99E-06,0.0000 ,0.0001 
69527,0,3.99E-06,0.0000 ,0.0001 
69528,0,4.22E-06,0.0000 ,0.0001 
69529,0,4.22E-06,0.0000 ,0.0001 
69530,0,3.40E-06,0.0000 ,0.0001 
69531,0,2.89E-06,0.0000 ,0.0001 
69532,0,1.07E-05,75875.0000 ,0.0001 
69533,0,7.63E-06,0.0000 ,0.0001 
69534,0,7.63E-06,0.0000 ,0.0001 
69535,0,3.61E-06,0.0000 ,0.0001 
69536,0,5.00E-06,0.0000 ,0.0001 
69537,0,3.29E-06,0.0000 ,0.0001 
69538,0,9.34E-06,75875.0000 ,0.0001 
69539,0,3.64E-06,0.0000 ,0.0001 
69540,0,3.95E-06,0.0000 ,0.0001 
69541,0,4.31E-06,0.0000 ,0.0001 
69542,0,5.94E-06,691.7778 ,0.0001 
69543,0,3.50E-06,0.0000 ,0.0001 
69544,0,3.25E-06,0.0000 ,0.0001 
69545,0,3.89E-06,0.0000 ,0.0001 
69546,0,3.62E-06,0.0000 ,0.0001 
69547,0,3.62E-06,0.0000 ,0.0001 
69548,0,2.97E-06,0.0000 ,0.0001 
69549,0,3.25E-06,0.0000 ,0.0001 
69550,0,4.88E-06,0.0000 ,0.0001 
69551,0,3.09E-06,0.0000 ,0.0001 
69552,0,4.92E-06,0.0000 ,0.0001 
69553,0,3.41E-06,0.0000 ,0.0001 
69554,0,3.41E-06,0.0000 ,0.0001 
69555,0,3.41E-06,0.0000 ,0.0001 
69556,0,2.85E-06,0.0000 ,0.0001 
69557,0,3.36E-06,0.0000 ,0.0001 
69558,0,3.34E-06,0.0000 ,0.0001 
69559,0,3.34E-06,0.0000 ,0.0001 
69560,0,4.18E-06,0.0000 ,0.0001 
69561,0,2.76E-06,0.0000 ,0.0001 
69562,0,3.38E-06,0.0000 ,0.0001 
69563,0,3.17E-06,0.0000 ,0.0001 
69564,0,3.15E-06,0.0000 ,0.0001 
69565,0,3.78E-06,0.0000 ,0.0001 
69566,0,3.39E-06,0.0000 ,0.0001 
69567,0,2.88E-06,0.0000 ,0.0001 
69568,0,4.81E-06,0.0000 ,0.0001 
69569,0,4.81E-06,0.0000 ,0.0001 
69570,0,3.55E-06,0.0000 ,0.0001 
69571,0,3.40E-06,0.0000 ,0.0001 
69572,0,3.40E-06,0.0000 ,0.0001 
69573,0,4.15E-06,0.0000 ,0.0001 
69574,0,3.40E-06,0.0000 ,0.0001 
69575,0,3.37E-06,0.0000 ,0.0001 
69576,0,3.21E-06,0.0000 ,0.0001 
69577,0,2.99E-06,0.0000 ,0.0001 
69578,0,3.72E-06,0.0000 ,0.0001 
69579,0,5.07E-06,0.0000 ,0.0001 
69580,0,5.30E-06,0.0000 ,0.0002 
69581,0,5.30E-06,0.0000 ,0.0002 
69582,0,3.69E-06,0.0000 ,0.0001 
69583,0,3.43E-06,0.0000 ,0.0001 
69584,0,3.73E-06,0.0000 ,0.0001 
69585,0,4.76E-06,675.5352 ,0.0018 
69586,0,3.70E-06,0.0000 ,0.0001 
69587,0,3.30E-06,0.0000 ,0.0001 
69588,0,3.30E-06,0.0000 ,0.0001 
69589,0,3.97E-06,0.0000 ,0.0001 
69590,0,2.90E-06,0.0000 ,0.0001 
69591,0,3.35E-06,0.0000 ,0.0001 
69592,0,3.87E-06,0.0000 ,0.0001 
69593,0,3.13E-06,0.0000 ,0.0001 
69594,0,5.89E-06,8.9565 ,0.0001 
69595,0,3.57E-06,0.0000 ,0.0001 
69596,0,3.57E-06,0.0000 ,0.0001 
69597,0,4.11E-06,0.0000 ,0.0001 
69598,0,4.11E-06,0.0000 ,0.0001 
69599,0,4.99E-06,0.0000 ,0.0001 
69600,0,6.23E-06,923.7097 ,0.0001 
69601,0,4.07E-06,0.0000 ,0.0001 
69602,0,4.07E-06,0.0000 ,0.0001 
69603,0,4.07E-06,0.0000 ,0.0001 
69604,0,4.07E-06,0.0000 ,0.0001 
69605,0,4.07E-06,0.0000 ,0.0001 
69606,0,4.07E-06,0.0000 ,0.0001 
69607,0,3.54E-06,0.0000 ,0.0001 
69608,0,4.26E-06,0.0000 ,0.0002 
69609,0,4.89E-06,0.0000 ,0.0001 
69610,0,3.45E-06,0.0000 ,0.0001 
69611,0,3.13E-06,0.0000 ,0.0001 
69612,0,4.13E-06,0.0000 ,0.0001 
69613,0,5.08E-06,0.0000 ,0.0001 
69614,0,3.90E-06,0.0000 ,0.0001 
69615,0,3.61E-06,0.0000 ,0.0001 
69616,0,3.61E-06,0.0000 ,0.0001 
69617,0,3.61E-06,0.0000 ,0.0001 
69618,0,3.97E-06,0.0000 ,0.0001 
69619,0,4.96E-06,17.9395 ,0.0002 
69620,0,4.77E-06,0.0000 ,0.0002 
69621,0,6.33E-06,0.0000 ,0.0001 
69622,0,4.39E-06,0.0000 ,0.0001 
69623,0,5.01E-06,0.0000 ,0.0001 
69624,0,5.72E-06,0.0000 ,0.0001 
69625,0,2.95E-06,0.0000 ,0.0001 
69626,0,2.93E-06,0.0000 ,0.0001 
69627,0,3.02E-06,0.0000 ,0.0001 
69628,0,3.99E-06,0.0000 ,0.0001 
69629,0,3.99E-06,0.0000 ,0.0001 
69630,0,3.99E-06,0.0000 ,0.0001 
69631,0,3.33E-06,0.0000 ,0.0001 
69632,0,3.04E-06,0.0000 ,0.0001 
69633,0,3.87E-06,0.0000 ,0.0001 
69634,0,4.24E-06,0.0000 ,0.0001 
69635,0,3.68E-06,0.0000 ,0.0001 
69636,0,3.68E-06,0.0000 ,0.0001 
69637,0,2.96E-06,0.0000 ,0.0001 
69638,0,3.11E-06,0.0000 ,0.0001 
69639,0,3.11E-06,0.0000 ,0.0001 
69640,0,3.08E-06,0.0000 ,0.0001 
69641,0,4.13E-06,0.0000 ,0.0001 
69642,0,4.13E-06,0.0000 ,0.0001 
69643,0,6.85E-06,94.4290 ,0.0001 
69644,0,6.85E-06,94.4290 ,0.0001 
69645,0,6.85E-06,94.4290 ,0.0001 
69646,0,4.13E-06,0.0000 ,0.0001 
69647,0,6.85E-06,94.4290 ,0.0001 
69648,0,4.13E-06,0.0000 ,0.0001 
69649,0,3.76E-06,0.0000 ,0.0001 
69650,0,3.67E-06,0.0000 ,0.0001 
69651,0,3.47E-06,0.0000 ,0.0001 
69652,0,3.30E-06,0.0000 ,0.0001 
69653,0,3.67E-06,0.0000 ,0.0001 
69654,0,3.57E-06,0.0000 ,0.0001 
69655,0,5.32E-06,0.0000 ,0.0001 
69656,0,3.47E-06,0.0000 ,0.0001 
69657,0,2.98E-06,0.0000 ,0.0001 
69658,0,3.28E-06,0.0000 ,0.0001 
69659,0,4.18E-06,0.0000 ,0.0001 
69660,0,4.14E-06,0.0000 ,0.0001 
69661,0,1.64E-05,151749.0000 ,0.0002 
69662,0,6.63E-06,0.0000 ,0.0001 
69663,0,6.63E-06,0.0000 ,0.0001 
69664,0,3.60E-06,0.0000 ,0.0001 
69665,0,3.60E-06,0.0000 ,0.0001 
69666,0,3.95E-06,0.0000 ,0.0001 
69667,0,3.32E-06,0.0000 ,0.0001 
69668,0,3.62E-06,0.0000 ,0.0001 
69669,0,3.62E-06,0.0000 ,0.0001 
69670,0,5.26E-06,0.0000 ,0.0001 
69671,0,4.00E-06,0.0000 ,0.0001 
69672,0,3.91E-06,0.0000 ,0.0001 
69673,0,2.87E-06,0.0000 ,0.0001 
69674,0,9.68E-06,227619.0000 ,0.0001 
69675,0,3.72E-06,0.0000 ,0.0001 
69676,0,3.97E-06,0.0000 ,0.0001 
69677,0,5.02E-06,0.0000 ,0.0001 
69678,0,3.61E-06,0.0000 ,0.0001 
69679,0,3.61E-06,0.0000 ,0.0001 
69680,0,3.61E-06,0.0000 ,0.0001 
69681,0,3.61E-06,0.0000 ,0.0001 
69682,0,7.25E-06,39358.0747 ,0.0016 
69683,0,4.10E-06,0.0000 ,0.0001 
69684,0,4.10E-06,0.0000 ,0.0001 
69685,0,7.14E-06,0.0000 ,0.0002 
69686,0,4.10E-06,0.0000 ,0.0001 
69687,0,4.10E-06,0.0000 ,0.0001 
69688,0,4.10E-06,0.0000 ,0.0001 
69689,0,4.10E-06,0.0000 ,0.0001 
69690,0,4.10E-06,0.0000 ,0.0001 
69691,0,4.96E-06,0.0000 ,0.0057 
69692,0,4.10E-06,0.0000 ,0.0001 
69693,0,4.10E-06,0.0000 ,0.0001 
69694,0,4.85E-06,2783.1253 ,0.0019 
69695,0,4.10E-06,0.0000 ,0.0001 
69696,0,5.31E-06,0.0000 ,0.0001 
69697,0,5.31E-06,0.0000 ,0.0001 
69698,0,1.27E-05,75888.2308 ,0.0002 
69699,0,5.57E-06,0.0000 ,0.0001 
69700,0,4.72E-06,9.7616 ,0.0001 
69701,0,5.19E-06,0.0000 ,0.0001 
69702,0,1.42E-05,151748.0000 ,0.0002 
69703,0,9.22E-06,0.0000 ,0.0001 
69704,0,4.04E-06,0.0000 ,0.0001 
69705,0,4.04E-06,0.0000 ,0.0001 
69706,0,3.38E-06,0.0000 ,0.0001 
69707,0,5.06E-06,0.0000 ,0.0001 
69708,0,3.80E-06,0.0000 ,0.0001 
69709,0,1.47E-05,151749.0000 ,0.0002 
69710,0,6.15E-06,0.0000 ,0.0001 
69711,0,6.15E-06,0.0000 ,0.0001 
69712,0,7.69E-06,76593.1938 ,0.0028 
69713,0,4.16E-06,0.0000 ,0.0001 
69714,0,3.38E-06,0.0000 ,0.0001 
69715,0,3.16E-06,0.0000 ,0.0001 
69716,0,6.22E-06,311.9087 ,0.0001 
69717,0,3.30E-06,0.0000 ,0.0001 
69718,0,3.30E-06,0.0000 ,0.0001 
69719,0,3.52E-06,0.0000 ,0.0001 
69720,0,4.03E-06,0.0000 ,0.0001 
69721,0,4.03E-06,0.0000 ,0.0001 
69722,0,7.09E-06,0.0000 ,0.0001 
69723,0,4.08E-06,0.0000 ,0.0001 
69724,0,4.73E-06,0.0000 ,0.0001 
69725,0,4.73E-06,0.0000 ,0.0001 
69726,0,4.73E-06,0.0000 ,0.0001 
69727,0,4.58E-06,0.0000 ,0.0001 
69728,0,4.58E-06,0.0000 ,0.0001 
69729,0,4.58E-06,0.0000 ,0.0001 
69730,0,4.58E-06,0.0000 ,0.0001 
69731,0,4.58E-06,0.0000 ,0.0001 
69732,0,4.58E-06,0.0000 ,0.0001 
69733,0,4.58E-06,0.0000 ,0.0001 
69734,0,4.58E-06,0.0000 ,0.0001 
69735,0,4.58E-06,0.0000 ,0.0001 
69736,0,3.99E-06,0.0000 ,0.0001 
69737,0,3.28E-06,0.0000 ,0.0001 
69738,0,3.66E-06,0.0000 ,0.0001 
69739,0,3.66E-06,0.0000 ,0.0001 
69740,0,3.64E-06,0.0000 ,0.0001 
69741,0,4.90E-06,0.0000 ,0.0001 
69742,0,3.58E-06,0.0000 ,0.0001 
69743,0,3.58E-06,0.0000 ,0.0001 
69744,0,3.58E-06,0.0000 ,0.0001 
69745,0,3.35E-06,0.0000 ,0.0001 
69746,0,4.20E-06,0.0000 ,0.0001 
69747,0,5.15E-06,0.0000 ,0.0001 
69748,0,3.71E-06,0.0000 ,0.0001 
69749,0,3.65E-06,0.0000 ,0.0001 
69750,0,3.49E-06,0.0000 ,0.0001 
69751,0,3.49E-06,0.0000 ,0.0001 
69752,0,3.49E-06,0.0000 ,0.0001 
69753,0,3.32E-06,0.0000 ,0.0001 
69754,0,3.32E-06,0.0000 ,0.0001 
69755,0,3.74E-06,0.0000 ,0.0001 
69756,0,3.74E-06,0.0000 ,0.0001 
69757,0,4.19E-06,0.0000 ,0.0001 
69758,0,4.06E-06,0.0000 ,0.0001 
69759,0,3.67E-06,0.0000 ,0.0001 
69760,0,3.70E-06,0.0000 ,0.0001 
69761,0,4.42E-06,0.0000 ,0.0001 
69762,0,3.67E-06,0.0000 ,0.0001 
69763,0,1.14E-05,76340.4529 ,0.0002 
69764,0,5.21E-06,0.0000 ,0.0001 
69765,0,4.09E-06,0.0000 ,0.0001 
69766,0,4.63E-06,0.0000 ,0.0001 
69767,0,3.96E-06,0.0000 ,0.0001 
69768,0,4.67E-06,0.0000 ,0.0001 
69769,0,4.67E-06,0.0000 ,0.0001 
69770,0,4.93E-06,0.0000 ,0.0001 
69771,0,4.93E-06,0.0000 ,0.0001 
69772,0,4.93E-06,0.0000 ,0.0001 
69773,0,3.07E-06,0.0000 ,0.0001 
69774,0,4.18E-06,0.0000 ,0.0001 
69775,0,3.80E-06,0.0000 ,0.0001 
69776,0,6.37E-06,8.9256 ,0.0001 
69777,0,3.13E-06,0.0000 ,0.0001 
69778,0,5.08E-06,12276.5945 ,0.0010 
69779,0,5.07E-06,0.0000 ,0.0001 
69780,0,3.39E-06,0.0000 ,0.0001 
69781,0,3.49E-06,0.0000 ,0.0001 
69782,0,3.49E-06,0.0000 ,0.0001 
69783,0,5.69E-06,0.0000 ,0.0001 
69784,0,3.37E-06,0.0000 ,0.0001 
69785,0,3.37E-06,0.0000 ,0.0001 
69786,0,3.37E-06,0.0000 ,0.0001 
69787,0,5.69E-06,0.0000 ,0.0001 
69788,0,5.69E-06,0.0000 ,0.0001 
69789,0,3.71E-06,0.0000 ,0.0001 
69790,0,3.87E-06,0.0000 ,0.0001 
69791,0,7.61E-06,0.0000 ,0.0001 
69792,0,4.38E-06,0.0000 ,0.0001 
69793,0,4.38E-06,0.0000 ,0.0001 
69794,0,3.44E-06,0.0000 ,0.0001 
69795,0,4.24E-06,0.0000 ,0.0001 
69796,0,4.24E-06,0.0000 ,0.0001 
69797,0,3.63E-06,0.0000 ,0.0001 
69798,0,5.96E-06,78.1773 ,0.0001 
69799,0,3.53E-06,0.0000 ,0.0001 
69800,0,8.32E-06,151748.0000 ,0.0001 
69801,0,1.13E-05,75875.0000 ,0.0001 
69802,0,8.16E-06,75875.0000 ,0.0001 
69803,0,5.45E-06,0.0000 ,0.0001 
69804,0,4.93E-06,0.0000 ,0.0001 
69805,0,4.82E-06,0.0000 ,0.0001 
69806,0,7.19E-06,26.8525 ,0.0001 
69807,0,4.57E-06,0.0000 ,0.0001 
69808,0,4.57E-06,0.0000 ,0.0001 
69809,0,4.57E-06,0.0000 ,0.0001 
69810,0,3.64E-06,0.0000 ,0.0001 
69811,0,3.64E-06,0.0000 ,0.0001 
69812,0,3.64E-06,0.0000 ,0.0001 
69813,0,3.64E-06,0.0000 ,0.0001 
69814,0,4.43E-06,0.0000 ,0.0001 
69815,0,4.43E-06,0.0000 ,0.0001 
69816,0,4.43E-06,0.0000 ,0.0001 
69817,0,4.43E-06,0.0000 ,0.0001 
69818,0,4.43E-06,0.0000 ,0.0001 
69819,0,4.09E-06,0.0000 ,0.0001 
69820,0,4.09E-06,0.0000 ,0.0001 
69821,0,4.29E-06,0.0000 ,0.0001 
69822,0,4.06E-06,207.8759 ,0.0019 
69823,0,3.63E-06,0.0000 ,0.0001 
69824,0,7.72E-06,75950.5369 ,0.0016 
69825,0,4.93E-06,0.0000 ,0.0001 
69826,0,1.03E-05,75875.0000 ,0.0001 
69827,0,6.37E-06,0.0000 ,0.0001 
69828,0,3.42E-06,0.0000 ,0.0001 
69829,0,1.32E-05,151749.0000 ,0.0002 
69830,0,3.48E-06,0.0000 ,0.0001 
69831,0,3.77E-06,0.0000 ,0.0001 
69832,0,3.82E-06,0.0000 ,0.0001 
69833,0,5.05E-06,0.0000 ,0.0001 
69834,0,4.11E-06,0.0000 ,0.0001 
69835,0,3.63E-06,0.0000 ,0.0001 
69836,0,4.30E-06,0.0000 ,0.0001 
69837,0,3.45E-06,0.0000 ,0.0001 
69838,0,4.06E-06,0.0000 ,0.0001 
69839,0,3.89E-06,0.0000 ,0.0001 
69840,0,4.32E-06,0.0000 ,0.0001 
69841,0,4.23E-06,0.0000 ,0.0013 
69842,0,5.00E-06,0.0000 ,0.0001 
69843,0,5.10E-06,6.7404 ,0.0001 
69844,0,4.27E-06,0.0000 ,0.0001 
69845,0,3.21E-06,0.0000 ,0.0001 
69846,0,4.88E-06,0.0000 ,0.0001 
69847,0,3.08E-06,0.0000 ,0.0001 
69848,0,4.31E-06,0.0000 ,0.0001 
69849,0,4.02E-06,0.0000 ,0.0001 
69850,0,4.04E-06,0.0000 ,0.0001 
69851,0,5.04E-06,0.0000 ,0.0001 
69852,0,4.05E-06,0.0000 ,0.0001 
69853,0,3.36E-06,0.0000 ,0.0001 
69854,0,2.99E-06,0.0000 ,0.0001 
69855,0,3.01E-06,0.0000 ,0.0001 
69856,0,4.00E-06,0.0000 ,0.0001 
69857,0,4.00E-06,0.0000 ,0.0001 
69858,0,4.00E-06,0.0000 ,0.0001 
69859,0,4.00E-06,0.0000 ,0.0001 
69860,0,4.00E-06,0.0000 ,0.0001 
69861,0,4.00E-06,0.0000 ,0.0001 
69862,0,4.37E-06,0.0000 ,0.0001 
69863,0,5.86E-06,0.0000 ,0.0001 
69864,0,5.86E-06,0.0000 ,0.0001 
69865,0,1.41E-05,227621.0000 ,0.0002 
69866,0,5.96E-06,0.0000 ,0.0001 
69867,0,1.20E-05,75875.0000 ,0.0001 
69868,0,5.12E-06,0.0000 ,0.0001 
69869,0,4.07E-06,0.0000 ,0.0001 
69870,0,5.58E-06,0.0000 ,0.0001 
69871,0,3.79E-06,0.0000 ,0.0001 
69872,0,3.94E-06,0.0000 ,0.0001 
69873,0,3.94E-06,0.0000 ,0.0001 
69874,0,4.45E-06,0.0000 ,0.0001 
69875,0,4.45E-06,0.0000 ,0.0001 
69876,0,4.45E-06,0.0000 ,0.0001 
69877,0,4.45E-06,0.0000 ,0.0001 
69878,0,4.45E-06,0.0000 ,0.0001 
69879,0,4.36E-06,0.0000 ,0.0001 
69880,0,4.10E-06,0.0000 ,0.0001 
69881,0,3.46E-06,0.0000 ,0.0001 
69882,0,3.12E-06,0.0000 ,0.0001 
69883,0,1.51E-05,205130.2882 ,0.0036 
69884,0,4.12E-06,0.0000 ,0.0001 
69885,0,4.12E-06,0.0000 ,0.0001 
69886,0,4.18E-06,0.0000 ,0.0001 
69887,0,5.63E-06,33.9758 ,0.0001 
69888,0,5.28E-06,7339.5216 ,0.0006 
69889,0,3.39E-06,0.0000 ,0.0001 
69890,0,3.69E-06,0.0000 ,0.0001 
69891,0,3.61E-06,0.0000 ,0.0001 
69892,0,4.21E-06,0.0000 ,0.0001 
69893,0,3.82E-06,0.0000 ,0.0001 
69894,0,1.34E-05,151749.0000 ,0.0002 
69895,0,5.78E-06,0.0000 ,0.0001 
69896,0,5.78E-06,0.0000 ,0.0001 
69897,0,3.39E-06,0.0000 ,0.0001 
69898,0,4.83E-06,0.0000 ,0.0001 
69899,0,4.83E-06,0.0000 ,0.0001 
69900,0,3.67E-06,0.0000 ,0.0001 
69901,0,3.42E-06,0.0000 ,0.0001 
69902,0,5.22E-06,0.0000 ,0.0001 
69903,0,1.14E-05,75875.0000 ,0.0001 
69904,0,6.82E-06,0.0000 ,0.0001 
69905,0,3.94E-06,0.0000 ,0.0001 
69906,0,3.94E-06,0.0000 ,0.0001 
69907,0,4.39E-06,0.0000 ,0.0001 
69908,0,4.96E-06,0.0000 ,0.0001 
69909,0,3.37E-06,0.0000 ,0.0001 
69910,0,1.88E-05,227622.0000 ,0.0002 
69911,0,3.93E-06,0.0000 ,0.0001 
69912,0,3.93E-06,0.0000 ,0.0001 
69913,0,4.12E-06,0.0000 ,0.0001 
69914,0,4.11E-06,0.0000 ,0.0001 
69915,0,5.61E-06,0.0000 ,0.0001 
69916,0,3.83E-06,0.0000 ,0.0001 
69917,0,3.38E-06,0.0000 ,0.0001 
69918,0,4.52E-06,0.0000 ,0.0001 
69919,0,4.52E-06,0.0000 ,0.0001 
69920,0,3.82E-06,0.0000 ,0.0001 
69921,0,3.82E-06,0.0000 ,0.0001 
69922,0,3.72E-06,0.0000 ,0.0001 
69923,0,2.73E-06,0.0000 ,0.0001 
69924,0,4.55E-06,0.0000 ,0.0001 
69925,0,9.76E-06,75875.0000 ,0.0001 
69926,0,6.12E-06,0.0000 ,0.0001 
69927,0,4.96E-06,0.0000 ,0.0001 
69928,0,5.25E-06,0.0000 ,0.0001 
69929,0,5.08E-06,0.0000 ,0.0001 
69930,0,5.08E-06,0.0000 ,0.0001 
69931,0,4.39E-06,0.0000 ,0.0001 
69932,0,3.30E-06,0.0000 ,0.0001 
69933,0,3.54E-06,0.0000 ,0.0001 
69934,0,5.10E-06,0.0000 ,0.0001 
69935,0,4.10E-06,0.0000 ,0.0001 
69936,0,4.10E-06,0.0000 ,0.0001 
69937,0,4.10E-06,0.0000 ,0.0001 
69938,0,4.10E-06,0.0000 ,0.0001 
69939,0,4.10E-06,0.0000 ,0.0001 
69940,0,4.10E-06,0.0000 ,0.0001 
69941,0,4.10E-06,0.0000 ,0.0001 
69942,0,5.10E-06,0.0000 ,0.0001 
69943,0,5.10E-06,0.0000 ,0.0001 
69944,0,3.35E-06,0.0000 ,0.0001 
69945,0,1.33E-05,75875.0000 ,0.0002 
69946,0,8.54E-06,0.0000 ,0.0001 
69947,0,4.78E-06,0.0000 ,0.0001 
69948,0,9.41E-06,77629.1293 ,0.0011 
69949,0,4.64E-06,0.0000 ,0.0001 
69950,0,4.78E-06,0.0000 ,0.0001 
69951,0,4.78E-06,0.0000 ,0.0001 
69952,0,3.28E-06,0.0000 ,0.0001 
69953,0,4.10E-06,0.0000 ,0.0001 
69954,0,4.37E-06,0.0000 ,0.0001 
69955,0,4.18E-06,0.0000 ,0.0001 
69956,0,5.14E-06,0.0000 ,0.0001 
69957,0,4.08E-06,0.0000 ,0.0001 
69958,0,4.24E-06,0.0000 ,0.0001 
69959,0,4.47E-06,0.0000 ,0.0001 
69960,0,4.47E-06,0.0000 ,0.0001 
69961,0,3.59E-06,0.0000 ,0.0001 
69962,0,7.70E-06,151.3136 ,0.0002 
69963,0,3.84E-06,0.0000 ,0.0001 
69964,0,3.84E-06,0.0000 ,0.0001 
69965,0,4.17E-06,0.0000 ,0.0001 
69966,0,5.13E-06,0.0000 ,0.0001 
69967,0,3.83E-06,0.0000 ,0.0001 
69968,0,3.83E-06,0.0000 ,0.0001 
69969,0,5.13E-06,0.0000 ,0.0001 
69970,0,3.28E-06,0.0000 ,0.0001 
69971,0,4.88E-06,0.0000 ,0.0001 
69972,0,1.66E-05,151749.0000 ,0.0002 
69973,0,6.68E-06,0.0000 ,0.0001 
69974,0,3.13E-06,0.0000 ,0.0001 
69975,0,5.37E-06,0.0000 ,0.0001 
69976,0,4.16E-06,0.0000 ,0.0001 
69977,0,5.13E-06,0.0000 ,0.0001 
69978,0,4.19E-06,0.0000 ,0.0001 
69979,0,3.41E-06,0.0000 ,0.0001 
69980,0,3.51E-06,0.0000 ,0.0001 
69981,0,7.46E-06,0.0000 ,0.0001 
69982,0,5.11E-06,0.0000 ,0.0001 
69983,0,3.71E-06,0.0000 ,0.0001 
69984,0,4.14E-06,0.0000 ,0.0001 
69985,0,3.67E-06,0.0000 ,0.0001 
69986,0,3.67E-06,0.0000 ,0.0001 
69987,0,8.23E-06,75875.0000 ,0.0001 
69988,0,5.47E-06,0.0000 ,0.0001 
69989,0,3.58E-06,0.0000 ,0.0001 
69990,0,3.41E-06,0.0000 ,0.0001 
69991,0,3.41E-06,0.0000 ,0.0001 
69992,0,3.41E-06,0.0000 ,0.0001 
69993,0,3.41E-06,0.0000 ,0.0001 
69994,0,4.26E-06,0.0000 ,0.0001 
69995,0,4.26E-06,0.0000 ,0.0001 
69996,0,3.81E-06,0.0000 ,0.0001 
69997,0,5.08E-06,0.0000 ,0.0001 
69998,0,3.67E-06,0.0000 ,0.0001 
69999,0,4.45E-06,0.0000 ,0.0001 
70000,0,3.69E-06,0.0000 ,0.0001 
70001,0,4.36E-06,0.0000 ,0.0001 
70002,0,4.36E-06,0.0000 ,0.0001 
70003,0,9.33E-06,318.3912 ,0.0002 
70004,0,9.15E-06,75875.0000 ,0.0001 
70005,0,5.86E-06,0.0000 ,0.0001 
70006,0,4.16E-06,0.0000 ,0.0001 
70007,0,9.44E-06,75875.0000 ,0.0001 
70008,0,3.47E-06,0.0000 ,0.0001 
70009,0,4.83E-06,0.0000 ,0.0001 
70010,0,4.83E-06,0.0000 ,0.0001 
70011,0,4.83E-06,0.0000 ,0.0001 
70012,0,4.83E-06,0.0000 ,0.0001 
70013,0,4.83E-06,0.0000 ,0.0001 
70014,0,4.83E-06,0.0000 ,0.0001 
70015,0,3.54E-06,0.0000 ,0.0001 
70016,0,3.61E-06,0.0000 ,0.0001 
70017,0,4.06E-06,0.0000 ,0.0001 
70018,0,4.27E-06,0.0000 ,0.0001 
70019,0,3.53E-06,0.0000 ,0.0001 
70020,0,3.53E-06,0.0000 ,0.0001 
70021,0,3.84E-06,0.0000 ,0.0001 
70022,0,5.73E-06,55.7928 ,0.0001 
70023,0,3.53E-06,0.0000 ,0.0001 
70024,0,7.37E-06,0.0000 ,0.0001 
70025,0,4.68E-06,0.0000 ,0.0001 
70026,0,1.69E-05,26139.0832 ,0.0005 
70027,0,3.89E-06,0.0000 ,0.0001 
70028,0,4.68E-06,0.0000 ,0.0001 
70029,0,5.17E-06,0.0000 ,0.0001 
70030,0,5.17E-06,0.0000 ,0.0001 
70031,0,3.99E-06,0.0000 ,0.0001 
70032,0,3.99E-06,0.0000 ,0.0001 
70033,0,3.99E-06,0.0000 ,0.0001 
70034,0,3.99E-06,0.0000 ,0.0001 
70035,0,5.11E-06,0.0000 ,0.0001 
70036,0,3.92E-06,0.0000 ,0.0001 
70037,0,3.92E-06,0.0000 ,0.0001 
70038,0,3.46E-06,0.0000 ,0.0001 
70039,0,3.57E-06,0.0000 ,0.0001 
70040,0,4.10E-06,0.0000 ,0.0001 
