Id,degree,Betweenness Centrality,Eigenvector Centrality,PageRank
2222,1,0.00 ,0.01 ,6.17E-06
2228,1,0.00 ,0.01 ,6.17E-06
2233,1,0.00 ,0.01 ,6.17E-06
2235,1,0.00 ,0.01 ,6.17E-06
2237,1,0.00 ,0.01 ,6.17E-06
2249,1,0.00 ,0.01 ,6.17E-06
2254,1,0.00 ,0.01 ,6.17E-06
2263,1,0.00 ,0.01 ,6.17E-06
2264,1,0.00 ,0.01 ,6.17E-06
2271,1,0.00 ,0.01 ,6.17E-06
2273,1,0.00 ,0.01 ,6.17E-06
2292,1,0.00 ,0.01 ,6.17E-06
2294,1,0.00 ,0.01 ,6.17E-06
2303,1,0.00 ,0.01 ,6.17E-06
2304,1,0.00 ,0.01 ,6.17E-06
2309,1,0.00 ,0.01 ,6.17E-06
2312,1,0.00 ,0.01 ,6.17E-06
2315,1,0.00 ,0.01 ,6.17E-06
2320,1,0.00 ,0.01 ,6.17E-06
2324,1,0.00 ,0.01 ,6.17E-06
2327,1,0.00 ,0.01 ,6.17E-06
2330,1,0.00 ,0.01 ,6.17E-06
2334,1,0.00 ,0.01 ,6.17E-06
2336,1,0.00 ,0.01 ,6.17E-06
2337,1,0.00 ,0.01 ,6.17E-06
2345,1,0.00 ,0.01 ,6.17E-06
2355,1,0.00 ,0.01 ,6.17E-06
2356,1,0.00 ,0.01 ,6.17E-06
2357,1,0.00 ,0.01 ,6.17E-06
2361,1,0.00 ,0.01 ,6.17E-06
2363,1,0.00 ,0.01 ,6.17E-06
2366,1,0.00 ,0.01 ,6.17E-06
2368,1,0.00 ,0.01 ,6.17E-06
2369,1,0.00 ,0.01 ,6.17E-06
2370,1,0.00 ,0.01 ,6.17E-06
2373,1,0.00 ,0.01 ,6.17E-06
2380,1,0.00 ,0.01 ,6.17E-06
2381,1,0.00 ,0.01 ,6.17E-06
2384,1,0.00 ,0.01 ,6.17E-06
2393,1,0.00 ,0.01 ,6.17E-06
2397,1,0.00 ,0.01 ,6.17E-06
2401,1,0.00 ,0.01 ,6.17E-06
2404,1,0.00 ,0.01 ,6.17E-06
2675,1,0.00 ,0.01 ,6.70E-06
2679,1,0.00 ,0.01 ,6.70E-06
2682,1,0.00 ,0.01 ,6.70E-06
2701,1,0.00 ,0.01 ,6.70E-06
2706,1,0.00 ,0.01 ,6.70E-06
2724,1,0.00 ,0.01 ,6.70E-06
2725,1,0.00 ,0.01 ,6.70E-06
2749,1,0.00 ,0.01 ,6.70E-06
2773,1,0.00 ,0.01 ,6.70E-06
2811,1,0.00 ,0.01 ,6.70E-06
2812,1,0.00 ,0.01 ,6.70E-06
2815,1,0.00 ,0.01 ,6.70E-06
2821,1,0.00 ,0.01 ,6.70E-06
2827,1,0.00 ,0.01 ,6.70E-06
2834,1,0.00 ,0.01 ,6.70E-06
2847,1,0.00 ,0.01 ,6.70E-06
2851,1,0.00 ,0.01 ,6.70E-06
2872,1,0.00 ,0.01 ,6.70E-06
2884,1,0.00 ,0.01 ,6.70E-06
2908,1,0.00 ,0.01 ,6.70E-06
2918,1,0.00 ,0.01 ,6.70E-06
2923,1,0.00 ,0.01 ,6.70E-06
2947,1,0.00 ,0.01 ,6.70E-06
2950,1,0.00 ,0.01 ,6.70E-06
2957,1,0.00 ,0.01 ,6.70E-06
2967,1,0.00 ,0.01 ,6.70E-06
2969,1,0.00 ,0.01 ,6.70E-06
2970,1,0.00 ,0.01 ,6.70E-06
2974,1,0.00 ,0.01 ,6.70E-06
3001,1,0.00 ,0.01 ,6.70E-06
3002,1,0.00 ,0.01 ,6.70E-06
3004,1,0.00 ,0.01 ,6.70E-06
3014,1,0.00 ,0.01 ,6.70E-06
3023,1,0.00 ,0.01 ,6.70E-06
3025,1,0.00 ,0.01 ,6.70E-06
3026,1,0.00 ,0.01 ,6.70E-06
3031,1,0.00 ,0.01 ,6.70E-06
3038,1,0.00 ,0.01 ,6.70E-06
3048,1,0.00 ,0.01 ,6.70E-06
3059,1,0.00 ,0.01 ,6.70E-06
3065,1,0.00 ,0.01 ,6.70E-06
3067,1,0.00 ,0.01 ,6.70E-06
3071,1,0.00 ,0.01 ,6.70E-06
3075,1,0.00 ,0.01 ,6.70E-06
3085,1,0.00 ,0.01 ,6.70E-06
3096,1,0.00 ,0.01 ,6.70E-06
3104,1,0.00 ,0.01 ,6.70E-06
3115,1,0.00 ,0.01 ,6.70E-06
3117,1,0.00 ,0.01 ,6.70E-06
3127,1,0.00 ,0.01 ,6.70E-06
3139,1,0.00 ,0.01 ,6.70E-06
3160,1,0.00 ,0.01 ,6.70E-06
3170,1,0.00 ,0.01 ,6.70E-06
3173,1,0.00 ,0.01 ,6.70E-06
3180,1,0.00 ,0.01 ,6.70E-06
3183,1,0.00 ,0.01 ,6.70E-06
3186,1,0.00 ,0.01 ,6.70E-06
3190,1,0.00 ,0.01 ,6.70E-06
3191,1,0.00 ,0.01 ,6.70E-06
3194,1,0.00 ,0.01 ,6.70E-06
3208,1,0.00 ,0.01 ,6.70E-06
3212,1,0.00 ,0.01 ,6.70E-06
3226,1,0.00 ,0.01 ,6.70E-06
3229,1,0.00 ,0.01 ,6.70E-06
3241,1,0.00 ,0.01 ,6.70E-06
3244,1,0.00 ,0.01 ,6.70E-06
3253,1,0.00 ,0.01 ,6.70E-06
3258,1,0.00 ,0.01 ,6.70E-06
3259,1,0.00 ,0.01 ,6.70E-06
3260,1,0.00 ,0.01 ,6.70E-06
3261,1,0.00 ,0.01 ,6.70E-06
3272,1,0.00 ,0.01 ,6.70E-06
3280,1,0.00 ,0.01 ,6.70E-06
3285,1,0.00 ,0.01 ,6.70E-06
3289,1,0.00 ,0.01 ,6.70E-06
3292,1,0.00 ,0.01 ,6.70E-06
3297,1,0.00 ,0.01 ,6.70E-06
3308,1,0.00 ,0.01 ,6.70E-06
3311,1,0.00 ,0.01 ,6.70E-06
3316,1,0.00 ,0.01 ,6.70E-06
3323,1,0.00 ,0.01 ,6.70E-06
3327,1,0.00 ,0.01 ,6.70E-06
3329,1,0.00 ,0.01 ,6.70E-06
3337,1,0.00 ,0.01 ,6.70E-06
3343,1,0.00 ,0.01 ,6.70E-06
3359,1,0.00 ,0.01 ,6.70E-06
3367,1,0.00 ,0.01 ,6.70E-06
3368,1,0.00 ,0.01 ,6.70E-06
3378,1,0.00 ,0.01 ,6.70E-06
3380,1,0.00 ,0.01 ,6.70E-06
3385,1,0.00 ,0.01 ,6.70E-06
3386,1,0.00 ,0.01 ,6.70E-06
3388,1,0.00 ,0.01 ,6.70E-06
3391,1,0.00 ,0.01 ,6.70E-06
3392,1,0.00 ,0.01 ,6.70E-06
3394,1,0.00 ,0.01 ,6.70E-06
3396,1,0.00 ,0.01 ,6.70E-06
3398,1,0.00 ,0.01 ,6.70E-06
3405,1,0.00 ,0.01 ,6.70E-06
3410,1,0.00 ,0.01 ,6.70E-06
3414,1,0.00 ,0.01 ,6.70E-06
3432,1,0.00 ,0.01 ,6.70E-06
3439,1,0.00 ,0.01 ,6.70E-06
3440,1,0.00 ,0.01 ,6.70E-06
3443,1,0.00 ,0.01 ,6.70E-06
3445,1,0.00 ,0.01 ,6.70E-06
3446,1,0.00 ,0.01 ,6.70E-06
3447,1,0.00 ,0.01 ,6.70E-06
3454,1,0.00 ,0.01 ,6.70E-06
3499,1,0.00 ,0.00 ,6.31E-06
3500,1,0.00 ,0.00 ,6.31E-06
3501,1,0.00 ,0.00 ,6.31E-06
3502,1,0.00 ,0.00 ,6.31E-06
3503,1,0.00 ,0.00 ,6.31E-06
3506,1,0.00 ,0.00 ,6.31E-06
3508,1,0.00 ,0.00 ,6.31E-06
3509,1,0.00 ,0.00 ,6.31E-06
3510,1,0.00 ,0.00 ,6.31E-06
3512,1,0.00 ,0.00 ,6.31E-06
3513,1,0.00 ,0.00 ,6.31E-06
3514,1,0.00 ,0.00 ,6.31E-06
3516,1,0.00 ,0.00 ,6.31E-06
3560,1,0.00 ,0.00 ,6.22E-06
3561,1,0.00 ,0.00 ,6.22E-06
3562,1,0.00 ,0.00 ,6.22E-06
3564,1,0.00 ,0.00 ,6.22E-06
22658,1,0.00 ,0.00 ,7.27E-06
22660,1,0.00 ,0.00 ,7.27E-06
22661,1,0.00 ,0.00 ,7.27E-06
22662,1,0.00 ,0.00 ,7.27E-06
22663,1,0.00 ,0.00 ,7.27E-06
22664,1,0.00 ,0.00 ,7.27E-06
22665,1,0.00 ,0.00 ,7.27E-06
22668,1,0.00 ,0.00 ,7.27E-06
22669,1,0.00 ,0.00 ,7.27E-06
22670,1,0.00 ,0.00 ,7.27E-06
22675,1,0.00 ,0.00 ,7.27E-06
22676,1,0.00 ,0.00 ,7.27E-06
22680,1,0.00 ,0.00 ,7.27E-06
22685,1,0.00 ,0.00 ,7.27E-06
22686,1,0.00 ,0.00 ,7.27E-06
22687,1,0.00 ,0.00 ,7.27E-06
22688,1,0.00 ,0.00 ,7.27E-06
22689,1,0.00 ,0.00 ,7.27E-06
22694,1,0.00 ,0.00 ,7.27E-06
22696,1,0.00 ,0.00 ,7.27E-06
22697,1,0.00 ,0.00 ,7.27E-06
22698,1,0.00 ,0.00 ,7.27E-06
22699,1,0.00 ,0.00 ,7.27E-06
22700,1,0.00 ,0.00 ,7.27E-06
22701,1,0.00 ,0.00 ,7.27E-06
22703,1,0.00 ,0.00 ,7.27E-06
22704,1,0.00 ,0.00 ,7.27E-06
22705,1,0.00 ,0.00 ,7.27E-06
22706,1,0.00 ,0.00 ,7.27E-06
22707,1,0.00 ,0.00 ,7.27E-06
22708,1,0.00 ,0.00 ,7.27E-06
22712,1,0.00 ,0.00 ,7.27E-06
3593,1,0.00 ,0.00 ,7.28E-06
3597,1,0.00 ,0.00 ,7.28E-06
3599,1,0.00 ,0.00 ,7.28E-06
3608,1,0.00 ,0.00 ,7.28E-06
3614,1,0.00 ,0.00 ,7.28E-06
3615,1,0.00 ,0.00 ,7.28E-06
3617,1,0.00 ,0.00 ,7.28E-06
3622,1,0.00 ,0.00 ,7.28E-06
3631,1,0.00 ,0.00 ,7.28E-06
3633,1,0.00 ,0.00 ,7.28E-06
3634,1,0.00 ,0.00 ,7.28E-06
3636,1,0.00 ,0.00 ,7.28E-06
3637,1,0.00 ,0.00 ,7.28E-06
3639,1,0.00 ,0.00 ,7.28E-06
3642,1,0.00 ,0.00 ,7.28E-06
3648,1,0.00 ,0.00 ,7.28E-06
3649,1,0.00 ,0.00 ,7.28E-06
3650,1,0.00 ,0.00 ,7.28E-06
3657,1,0.00 ,0.00 ,7.28E-06
3658,1,0.00 ,0.00 ,7.28E-06
3660,1,0.00 ,0.00 ,7.28E-06
3661,1,0.00 ,0.00 ,7.28E-06
3663,1,0.00 ,0.00 ,7.28E-06
22365,1,0.00 ,0.00 ,6.80E-06
22366,1,0.00 ,0.00 ,6.80E-06
22367,1,0.00 ,0.00 ,6.80E-06
22368,1,0.00 ,0.00 ,6.80E-06
22369,1,0.00 ,0.00 ,6.80E-06
22370,1,0.00 ,0.00 ,6.80E-06
22372,1,0.00 ,0.00 ,6.80E-06
22373,1,0.00 ,0.00 ,6.80E-06
22374,1,0.00 ,0.00 ,6.80E-06
22375,1,0.00 ,0.00 ,6.80E-06
22376,1,0.00 ,0.00 ,6.80E-06
22377,1,0.00 ,0.00 ,6.80E-06
22381,1,0.00 ,0.00 ,6.80E-06
22382,1,0.00 ,0.00 ,6.80E-06
22383,1,0.00 ,0.00 ,6.80E-06
22385,1,0.00 ,0.00 ,6.80E-06
22386,1,0.00 ,0.00 ,6.80E-06
22387,1,0.00 ,0.00 ,6.80E-06
22388,1,0.00 ,0.00 ,6.80E-06
22389,1,0.00 ,0.00 ,6.80E-06
22390,1,0.00 ,0.00 ,6.80E-06
22391,1,0.00 ,0.00 ,6.80E-06
22393,1,0.00 ,0.00 ,6.80E-06
22394,1,0.00 ,0.00 ,6.80E-06
22395,1,0.00 ,0.00 ,6.80E-06
22396,1,0.00 ,0.00 ,6.80E-06
22397,1,0.00 ,0.00 ,6.80E-06
22398,1,0.00 ,0.00 ,6.80E-06
22399,1,0.00 ,0.00 ,6.80E-06
22400,1,0.00 ,0.00 ,6.80E-06
22401,1,0.00 ,0.00 ,6.80E-06
22402,1,0.00 ,0.00 ,6.80E-06
22403,1,0.00 ,0.00 ,6.80E-06
22404,1,0.00 ,0.00 ,6.80E-06
22405,1,0.00 ,0.00 ,6.80E-06
22406,1,0.00 ,0.00 ,6.80E-06
22407,1,0.00 ,0.00 ,6.80E-06
22408,1,0.00 ,0.00 ,6.80E-06
22409,1,0.00 ,0.00 ,6.80E-06
22410,1,0.00 ,0.00 ,6.80E-06
22411,1,0.00 ,0.00 ,6.80E-06
22412,1,0.00 ,0.00 ,6.80E-06
22413,1,0.00 ,0.00 ,6.80E-06
22414,1,0.00 ,0.00 ,6.80E-06
22415,1,0.00 ,0.00 ,6.80E-06
22416,1,0.00 ,0.00 ,6.80E-06
22417,1,0.00 ,0.00 ,6.80E-06
22418,1,0.00 ,0.00 ,6.80E-06
22419,1,0.00 ,0.00 ,6.80E-06
22420,1,0.00 ,0.00 ,6.80E-06
22422,1,0.00 ,0.00 ,6.80E-06
22423,1,0.00 ,0.00 ,6.80E-06
22424,1,0.00 ,0.00 ,6.80E-06
22425,1,0.00 ,0.00 ,6.80E-06
22426,1,0.00 ,0.00 ,6.80E-06
22427,1,0.00 ,0.00 ,6.80E-06
22428,1,0.00 ,0.00 ,6.80E-06
22429,1,0.00 ,0.00 ,6.80E-06
22430,1,0.00 ,0.00 ,6.80E-06
22431,1,0.00 ,0.00 ,6.80E-06
22432,1,0.00 ,0.00 ,6.80E-06
22433,1,0.00 ,0.00 ,6.80E-06
22434,1,0.00 ,0.00 ,6.80E-06
22435,1,0.00 ,0.00 ,6.80E-06
22437,1,0.00 ,0.00 ,6.80E-06
22438,1,0.00 ,0.00 ,6.80E-06
22440,1,0.00 ,0.00 ,6.80E-06
22442,1,0.00 ,0.00 ,6.80E-06
22443,1,0.00 ,0.00 ,6.80E-06
22444,1,0.00 ,0.00 ,6.80E-06
22445,1,0.00 ,0.00 ,6.80E-06
22448,1,0.00 ,0.00 ,6.80E-06
22449,1,0.00 ,0.00 ,6.80E-06
22450,1,0.00 ,0.00 ,6.80E-06
22451,1,0.00 ,0.00 ,6.80E-06
22453,1,0.00 ,0.00 ,6.80E-06
22454,1,0.00 ,0.00 ,6.80E-06
22456,1,0.00 ,0.00 ,6.80E-06
22457,1,0.00 ,0.00 ,6.80E-06
22460,1,0.00 ,0.00 ,6.80E-06
22461,1,0.00 ,0.00 ,6.80E-06
22466,1,0.00 ,0.00 ,6.80E-06
22723,1,0.00 ,0.00 ,6.13E-06
22724,1,0.00 ,0.00 ,6.13E-06
22730,1,0.00 ,0.00 ,6.13E-06
22731,1,0.00 ,0.00 ,6.13E-06
22765,1,0.00 ,0.01 ,5.91E-06
11941,1,0.00 ,0.00 ,6.76E-06
11942,1,0.00 ,0.00 ,6.76E-06
11945,1,0.00 ,0.00 ,6.76E-06
11946,1,0.00 ,0.00 ,6.76E-06
11947,1,0.00 ,0.00 ,6.76E-06
11948,1,0.00 ,0.00 ,6.76E-06
11949,1,0.00 ,0.00 ,6.76E-06
11951,1,0.00 ,0.00 ,6.76E-06
11953,1,0.00 ,0.00 ,6.76E-06
11954,1,0.00 ,0.00 ,6.76E-06
11955,1,0.00 ,0.00 ,6.76E-06
11958,1,0.00 ,0.00 ,6.76E-06
11959,1,0.00 ,0.00 ,6.76E-06
11961,1,0.00 ,0.00 ,6.76E-06
11968,1,0.00 ,0.00 ,6.76E-06
11973,1,0.00 ,0.00 ,6.76E-06
11982,1,0.00 ,0.00 ,6.76E-06
11983,1,0.00 ,0.00 ,6.76E-06
11988,1,0.00 ,0.00 ,6.76E-06
11989,1,0.00 ,0.00 ,6.76E-06
11990,1,0.00 ,0.00 ,6.76E-06
11993,1,0.00 ,0.00 ,6.76E-06
11998,1,0.00 ,0.00 ,6.76E-06
12000,1,0.00 ,0.00 ,6.76E-06
12003,1,0.00 ,0.00 ,6.76E-06
12006,1,0.00 ,0.00 ,6.76E-06
12007,1,0.00 ,0.00 ,6.76E-06
12013,1,0.00 ,0.00 ,6.76E-06
12016,1,0.00 ,0.00 ,6.76E-06
12017,1,0.00 ,0.00 ,6.76E-06
12021,1,0.00 ,0.00 ,6.76E-06
12022,1,0.00 ,0.00 ,6.76E-06
12023,1,0.00 ,0.00 ,6.76E-06
12024,1,0.00 ,0.00 ,6.76E-06
12025,1,0.00 ,0.00 ,6.76E-06
12026,1,0.00 ,0.00 ,6.76E-06
12028,1,0.00 ,0.00 ,6.76E-06
12029,1,0.00 ,0.00 ,6.76E-06
12030,1,0.00 ,0.00 ,6.76E-06
12031,1,0.00 ,0.00 ,6.76E-06
3681,1,0.00 ,0.00 ,5.96E-06
3703,1,0.00 ,0.00 ,5.96E-06
3719,1,0.00 ,0.00 ,5.96E-06
3734,1,0.00 ,0.00 ,5.96E-06
3741,1,0.00 ,0.00 ,5.96E-06
3757,1,0.00 ,0.00 ,5.96E-06
3819,1,0.00 ,0.00 ,5.96E-06
3824,1,0.00 ,0.00 ,5.96E-06
22777,1,0.00 ,0.00 ,6.18E-06
22778,1,0.00 ,0.00 ,6.18E-06
22780,1,0.00 ,0.00 ,6.18E-06
22788,1,0.00 ,0.00 ,6.18E-06
22789,1,0.00 ,0.00 ,6.18E-06
22791,1,0.00 ,0.00 ,6.18E-06
22792,1,0.00 ,0.00 ,6.18E-06
22794,1,0.00 ,0.00 ,6.18E-06
22800,1,0.00 ,0.00 ,6.18E-06
22801,1,0.00 ,0.00 ,6.18E-06
4098,1,0.00 ,0.01 ,6.17E-06
4101,1,0.00 ,0.01 ,6.17E-06
4102,1,0.00 ,0.01 ,6.17E-06
4104,1,0.00 ,0.01 ,6.17E-06
4110,1,0.00 ,0.01 ,6.17E-06
4123,1,0.00 ,0.01 ,6.17E-06
4124,1,0.00 ,0.01 ,6.17E-06
4132,1,0.00 ,0.01 ,6.17E-06
4139,1,0.00 ,0.01 ,6.17E-06
4140,1,0.00 ,0.01 ,6.17E-06
4142,1,0.00 ,0.01 ,6.17E-06
4148,1,0.00 ,0.01 ,6.17E-06
4155,1,0.00 ,0.01 ,6.17E-06
4157,1,0.00 ,0.01 ,6.17E-06
4159,1,0.00 ,0.01 ,6.17E-06
4164,1,0.00 ,0.01 ,6.17E-06
4169,1,0.00 ,0.01 ,6.17E-06
4170,1,0.00 ,0.01 ,6.17E-06
4175,1,0.00 ,0.01 ,6.17E-06
4186,1,0.00 ,0.01 ,6.17E-06
4230,1,0.00 ,0.01 ,6.17E-06
4236,1,0.00 ,0.01 ,6.17E-06
4240,1,0.00 ,0.01 ,6.17E-06
4244,1,0.00 ,0.01 ,6.17E-06
4259,1,0.00 ,0.01 ,6.17E-06
4261,1,0.00 ,0.01 ,6.17E-06
4265,1,0.00 ,0.01 ,6.17E-06
4274,1,0.00 ,0.01 ,6.17E-06
4280,1,0.00 ,0.01 ,6.17E-06
4283,1,0.00 ,0.01 ,6.17E-06
4298,1,0.00 ,0.01 ,6.17E-06
4299,1,0.00 ,0.01 ,6.17E-06
4301,1,0.00 ,0.01 ,6.17E-06
4311,1,0.00 ,0.01 ,6.17E-06
4316,1,0.00 ,0.01 ,6.17E-06
4326,1,0.00 ,0.01 ,6.17E-06
4337,1,0.00 ,0.01 ,6.17E-06
4343,1,0.00 ,0.01 ,6.17E-06
4350,1,0.00 ,0.01 ,6.17E-06
4351,1,0.00 ,0.01 ,6.17E-06
4355,1,0.00 ,0.01 ,6.17E-06
4359,1,0.00 ,0.01 ,6.17E-06
4365,1,0.00 ,0.01 ,6.17E-06
4374,1,0.00 ,0.01 ,6.17E-06
4381,1,0.00 ,0.01 ,6.17E-06
4382,1,0.00 ,0.01 ,6.17E-06
4394,1,0.00 ,0.01 ,6.17E-06
4397,1,0.00 ,0.01 ,6.17E-06
4399,1,0.00 ,0.01 ,6.17E-06
4409,1,0.00 ,0.01 ,6.17E-06
4413,1,0.00 ,0.01 ,6.17E-06
4421,1,0.00 ,0.01 ,6.17E-06
4440,1,0.00 ,0.01 ,6.17E-06
4466,1,0.00 ,0.01 ,6.17E-06
4471,1,0.00 ,0.01 ,6.17E-06
4477,1,0.00 ,0.01 ,6.17E-06
4483,1,0.00 ,0.01 ,6.17E-06
4484,1,0.00 ,0.01 ,6.17E-06
22802,1,0.00 ,0.00 ,7.87E-06
22804,1,0.00 ,0.00 ,7.87E-06
22806,1,0.00 ,0.00 ,7.87E-06
22808,1,0.00 ,0.00 ,7.87E-06
22810,1,0.00 ,0.00 ,7.87E-06
22811,1,0.00 ,0.00 ,7.87E-06
22814,1,0.00 ,0.00 ,7.87E-06
22815,1,0.00 ,0.00 ,7.87E-06
22818,1,0.00 ,0.00 ,7.87E-06
22819,1,0.00 ,0.00 ,7.87E-06
22820,1,0.00 ,0.00 ,7.87E-06
22822,1,0.00 ,0.00 ,7.87E-06
22823,1,0.00 ,0.00 ,7.87E-06
22825,1,0.00 ,0.00 ,7.87E-06
22826,1,0.00 ,0.00 ,7.87E-06
22827,1,0.00 ,0.00 ,7.87E-06
22828,1,0.00 ,0.00 ,7.87E-06
22830,1,0.00 ,0.00 ,7.87E-06
22832,1,0.00 ,0.00 ,7.87E-06
22833,1,0.00 ,0.00 ,7.87E-06
22834,1,0.00 ,0.00 ,7.87E-06
22835,1,0.00 ,0.00 ,7.87E-06
22839,1,0.00 ,0.00 ,7.87E-06
22840,1,0.00 ,0.00 ,7.87E-06
22841,1,0.00 ,0.00 ,7.87E-06
22842,1,0.00 ,0.00 ,7.87E-06
22843,1,0.00 ,0.00 ,7.87E-06
22846,1,0.00 ,0.00 ,7.87E-06
22849,1,0.00 ,0.00 ,7.87E-06
22860,1,0.00 ,0.00 ,7.87E-06
22861,1,0.00 ,0.00 ,7.87E-06
22863,1,0.00 ,0.00 ,7.87E-06
22864,1,0.00 ,0.00 ,7.87E-06
22865,1,0.00 ,0.00 ,7.87E-06
22866,1,0.00 ,0.00 ,7.87E-06
22867,1,0.00 ,0.00 ,7.87E-06
22869,1,0.00 ,0.00 ,7.87E-06
22870,1,0.00 ,0.00 ,7.87E-06
22872,1,0.00 ,0.00 ,7.87E-06
22874,1,0.00 ,0.00 ,7.87E-06
22875,1,0.00 ,0.00 ,7.87E-06
22881,1,0.00 ,0.00 ,7.87E-06
22882,1,0.00 ,0.00 ,7.87E-06
22883,1,0.00 ,0.00 ,7.87E-06
22884,1,0.00 ,0.00 ,7.87E-06
22885,1,0.00 ,0.00 ,7.87E-06
22886,1,0.00 ,0.00 ,7.87E-06
22888,1,0.00 ,0.00 ,7.87E-06
22889,1,0.00 ,0.00 ,7.87E-06
22890,1,0.00 ,0.00 ,7.87E-06
22891,1,0.00 ,0.00 ,7.87E-06
22892,1,0.00 ,0.00 ,7.87E-06
22894,1,0.00 ,0.00 ,7.87E-06
22895,1,0.00 ,0.00 ,7.87E-06
22899,1,0.00 ,0.00 ,7.87E-06
4488,1,0.00 ,0.00 ,7.99E-06
4490,1,0.00 ,0.00 ,7.99E-06
4492,1,0.00 ,0.00 ,7.99E-06
4549,1,0.00 ,0.00 ,6.32E-06
4556,1,0.00 ,0.00 ,6.32E-06
4575,1,0.00 ,0.00 ,6.32E-06
4577,1,0.00 ,0.00 ,6.32E-06
4579,1,0.00 ,0.00 ,6.32E-06
4583,1,0.00 ,0.00 ,6.32E-06
4584,1,0.00 ,0.00 ,6.32E-06
4603,1,0.00 ,0.00 ,6.32E-06
4605,1,0.00 ,0.00 ,6.32E-06
4621,1,0.00 ,0.00 ,6.32E-06
4633,1,0.00 ,0.00 ,6.32E-06
4635,1,0.00 ,0.00 ,6.32E-06
4641,1,0.00 ,0.00 ,6.32E-06
4645,1,0.00 ,0.00 ,6.32E-06
4663,1,0.00 ,0.00 ,6.32E-06
4664,1,0.00 ,0.00 ,6.32E-06
4671,1,0.00 ,0.00 ,6.32E-06
4692,1,0.00 ,0.00 ,6.32E-06
4702,1,0.00 ,0.00 ,6.32E-06
4711,1,0.00 ,0.00 ,6.32E-06
4712,1,0.00 ,0.00 ,6.32E-06
4717,1,0.00 ,0.00 ,6.32E-06
4719,1,0.00 ,0.00 ,6.32E-06
4722,1,0.00 ,0.00 ,6.32E-06
4723,1,0.00 ,0.00 ,6.32E-06
4737,1,0.00 ,0.00 ,6.32E-06
4740,1,0.00 ,0.00 ,6.32E-06
4751,1,0.00 ,0.00 ,6.32E-06
4770,1,0.00 ,0.00 ,6.32E-06
4784,1,0.00 ,0.00 ,6.32E-06
22912,1,0.00 ,0.00 ,5.98E-06
26172,1,0.00 ,0.00 ,6.54E-06
26174,1,0.00 ,0.00 ,6.54E-06
26180,1,0.00 ,0.00 ,6.54E-06
26182,1,0.00 ,0.00 ,6.54E-06
26183,1,0.00 ,0.00 ,6.54E-06
26184,1,0.00 ,0.00 ,6.54E-06
26186,1,0.00 ,0.00 ,6.54E-06
26187,1,0.00 ,0.00 ,6.54E-06
26189,1,0.00 ,0.00 ,6.54E-06
26190,1,0.00 ,0.00 ,6.54E-06
26191,1,0.00 ,0.00 ,6.54E-06
26192,1,0.00 ,0.00 ,6.54E-06
26198,1,0.00 ,0.00 ,6.54E-06
26199,1,0.00 ,0.00 ,6.54E-06
26200,1,0.00 ,0.00 ,6.54E-06
26201,1,0.00 ,0.00 ,6.54E-06
26203,1,0.00 ,0.00 ,6.54E-06
26207,1,0.00 ,0.00 ,6.54E-06
26208,1,0.00 ,0.00 ,6.54E-06
26209,1,0.00 ,0.00 ,6.54E-06
26210,1,0.00 ,0.00 ,6.54E-06
26212,1,0.00 ,0.00 ,6.54E-06
26213,1,0.00 ,0.00 ,6.54E-06
26214,1,0.00 ,0.00 ,6.54E-06
26215,1,0.00 ,0.00 ,6.54E-06
26217,1,0.00 ,0.00 ,6.54E-06
26218,1,0.00 ,0.00 ,6.54E-06
26219,1,0.00 ,0.00 ,6.54E-06
26220,1,0.00 ,0.00 ,6.54E-06
26221,1,0.00 ,0.00 ,6.54E-06
26224,1,0.00 ,0.00 ,6.54E-06
26227,1,0.00 ,0.00 ,6.54E-06
26228,1,0.00 ,0.00 ,6.54E-06
26232,1,0.00 ,0.00 ,6.54E-06
26236,1,0.00 ,0.00 ,6.54E-06
26237,1,0.00 ,0.00 ,6.54E-06
26239,1,0.00 ,0.00 ,6.54E-06
26240,1,0.00 ,0.00 ,6.54E-06
26245,1,0.00 ,0.00 ,6.54E-06
15565,1,0.00 ,0.00 ,6.21E-06
15568,1,0.00 ,0.00 ,6.21E-06
15571,1,0.00 ,0.00 ,6.21E-06
15572,1,0.00 ,0.00 ,6.21E-06
15573,1,0.00 ,0.00 ,6.21E-06
15579,1,0.00 ,0.00 ,6.21E-06
15585,1,0.00 ,0.00 ,6.21E-06
15586,1,0.00 ,0.00 ,6.21E-06
15587,1,0.00 ,0.00 ,6.21E-06
15588,1,0.00 ,0.00 ,6.21E-06
15590,1,0.00 ,0.00 ,6.21E-06
15591,1,0.00 ,0.00 ,6.21E-06
15593,1,0.00 ,0.00 ,6.21E-06
15594,1,0.00 ,0.00 ,6.21E-06
15595,1,0.00 ,0.00 ,6.21E-06
15597,1,0.00 ,0.00 ,6.21E-06
15600,1,0.00 ,0.00 ,6.21E-06
15601,1,0.00 ,0.00 ,6.21E-06
15604,1,0.00 ,0.00 ,6.21E-06
15605,1,0.00 ,0.00 ,6.21E-06
15607,1,0.00 ,0.00 ,6.21E-06
15608,1,0.00 ,0.00 ,6.21E-06
15609,1,0.00 ,0.00 ,6.21E-06
15611,1,0.00 ,0.00 ,6.21E-06
22476,1,0.00 ,0.00 ,6.15E-06
22479,1,0.00 ,0.00 ,6.15E-06
22480,1,0.00 ,0.00 ,6.15E-06
